slow marker
50
0, -0.65, 0, 1.8, 0, 0.42, 0, 0.319048, 3.36778e-18, 0.878589, -1.20861, 1.20861, -1.20958;
0.00755147, -0.65, -0.0100435, 1.8, 0.00110074, 0.42, -0.00708291, 0.31906, -0.00350052, 0.878571, -1.20863, 1.20863, -1.20957;
0.0151019, -0.649997, -0.0200854, 1.79987, 0.00220118, 0.420081, -0.0141644, 0.319072, -0.00700077, 0.878581, -1.20864, 1.20864, -1.20956;
0.0226509, -0.650017, -0.0301252, 1.79969, 0.00330134, 0.420198, -0.0212439, 0.319084, -0.0105009, 0.878591, -1.20866, 1.20866, -1.20955;
0.0301983, -0.65006, -0.0401622, 1.79945, 0.00440072, 0.420351, -0.0283208, 0.319096, -0.014001, 0.8786, -1.20868, 1.20868, -1.20954;
0.0377435, -0.650126, -0.0501956, 1.79916, 0.00549878, 0.42054, -0.0353942, 0.319109, -0.0175011, 0.87861, -1.20869, 1.20869, -1.20953;
0.045286, -0.650214, -0.0602243, 1.79881, 0.00659497, 0.420764, -0.042463, 0.319121, -0.0210013, 0.87862, -1.20871, 1.20871, -1.20952;
0.0528253, -0.650325, -0.0702474, 1.7984, 0.00768875, 0.421025, -0.0495264, 0.319133, -0.0245015, 0.878629, -1.20872, 1.20872, -1.20951;
0.060361, -0.650459, -0.0802639, 1.79794, 0.00877958, 0.421322, -0.0565832, 0.319145, -0.0280016, 0.878639, -1.20874, 1.20874, -1.2095;
0.0678924, -0.650615, -0.090273, 1.79743, 0.0098669, 0.421654, -0.0636327, 0.319157, -0.0315018, 0.878649, -1.20876, 1.20875, -1.20949;
0.075419, -0.650793, -0.100274, 1.79685, 0.0109502, 0.422023, -0.0706738, 0.319169, -0.0350021, 0.878658, -1.20877, 1.20877, -1.20948;
0.0829404, -0.650994, -0.110265, 1.79622, 0.0120289, 0.422427, -0.0777056, 0.319181, -0.0385023, 0.878668, -1.20879, 1.20878, -1.20947;
0.090456, -0.651217, -0.120246, 1.79554, 0.0131026, 0.422867, -0.0847271, 0.319193, -0.0420025, 0.878678, -1.20881, 1.2088, -1.20946;
0.0979655, -0.651462, -0.130215, 1.7948, 0.0141706, 0.423342, -0.0917375, 0.319205, -0.0455028, 0.878687, -1.20882, 1.20881, -1.20945;
0.105468, -0.65173, -0.140173, 1.794, 0.0152326, 0.423853, -0.0987357, 0.319217, -0.049003, 0.878697, -1.20884, 1.20883, -1.20944;
0.112964, -0.652019, -0.150117, 1.79315, 0.0162878, 0.4244, -0.105721, 0.319229, -0.0525033, 0.878706, -1.20885, 1.20884, -1.20943;
0.120452, -0.65233, -0.160047, 1.79224, 0.017336, 0.424982, -0.112692, 0.319241, -0.0560036, 0.878716, -1.20887, 1.20886, -1.20942;
0.127931, -0.652663, -0.169963, 1.79128, 0.0183765, 0.4256, -0.119649, 0.319253, -0.0595039, 0.878726, -1.20889, 1.20887, -1.20941;
0.135403, -0.653017, -0.179863, 1.79026, 0.0194089, 0.426253, -0.126589, 0.319265, -0.0630042, 0.878735, -1.2089, 1.20889, -1.2094;
0.142865, -0.653393, -0.189746, 1.78919, 0.0204326, 0.426941, -0.133513, 0.319277, -0.0665046, 0.878745, -1.20892, 1.2089, -1.20939;
0.150318, -0.65379, -0.199612, 1.78806, 0.0214473, 0.427664, -0.14042, 0.319289, -0.0700049, 0.878754, -1.20893, 1.20892, -1.20938;
0.157761, -0.654208, -0.20946, 1.78687, 0.0224524, 0.428423, -0.147308, 0.319301, -0.0735052, 0.878764, -1.20895, 1.20893, -1.20937;
0.165194, -0.654648, -0.219288, 1.78563, 0.0234475, 0.429217, -0.154177, 0.319313, -0.0770056, 0.878774, -1.20897, 1.20895, -1.20936;
0.172616, -0.655108, -0.229097, 1.78434, 0.0244321, 0.430045, -0.161027, 0.319325, -0.0805059, 0.878783, -1.20898, 1.20896, -1.20935;
0.180027, -0.655588, -0.238885, 1.78299, 0.0254059, 0.430909, -0.167855, 0.319336, -0.0840063, 0.878793, -1.209, 1.20898, -1.20934;
0.187427, -0.656089, -0.248651, 1.78158, 0.0263683, 0.431807, -0.174662, 0.319348, -0.0875067, 0.878802, -1.20902, 1.20899, -1.20933;
0.194815, -0.656611, -0.258396, 1.78012, 0.0273189, 0.43274, -0.181446, 0.31936, -0.091007, 0.878812, -1.20903, 1.20901, -1.20932;
0.202192, -0.657152, -0.268117, 1.7786, 0.0282573, 0.433707, -0.188208, 0.319372, -0.0945074, 0.878821, -1.20905, 1.20902, -1.20931;
0.209556, -0.657714, -0.277815, 1.77703, 0.0291832, 0.434709, -0.194945, 0.319384, -0.0980078, 0.878831, -1.20907, 1.20904, -1.2093;
0.216907, -0.658295, -0.287488, 1.7754, 0.030096, 0.435745, -0.201658, 0.319396, -0.101508, 0.87884, -1.20908, 1.20905, -1.20929;
0.224246, -0.658896, -0.297136, 1.77372, 0.0309955, 0.436815, -0.208345, 0.319407, -0.105009, 0.87885, -1.2091, 1.20907, -1.20928;
0.231571, -0.659516, -0.306758, 1.77199, 0.0318813, 0.437919, -0.215007, 0.319419, -0.108509, 0.878859, -1.20911, 1.20908, -1.20927;
0.238882, -0.660155, -0.316354, 1.77019, 0.032753, 0.439058, -0.221641, 0.319431, -0.112009, 0.878869, -1.20913, 1.20909, -1.20926;
0.246181, -0.660813, -0.325922, 1.76835, 0.0336102, 0.44023, -0.228248, 0.319442, -0.11551, 0.878878, -1.20915, 1.20911, -1.20925;
0.253465, -0.66149, -0.335463, 1.76645, 0.0344526, 0.441436, -0.234827, 0.319454, -0.11901, 0.878888, -1.20916, 1.20912, -1.20924;
0.260735, -0.662186, -0.344976, 1.76449, 0.0352798, 0.442676, -0.241378, 0.319466, -0.12251, 0.878897, -1.20918, 1.20914, -1.20923;
0.26799, -0.6629, -0.354459, 1.76248, 0.0360916, 0.443949, -0.247899, 0.319477, -0.126011, 0.878907, -1.2092, 1.20915, -1.20922;
0.275231, -0.663632, -0.363913, 1.76042, 0.0368877, 0.445256, -0.25439, 0.319489, -0.129511, 0.878916, -1.20921, 1.20917, -1.20921;
0.282458, -0.664382, -0.373337, 1.7583, 0.0376676, 0.446595, -0.26085, 0.319501, -0.133012, 0.878925, -1.20923, 1.20918, -1.2092;
0.289669, -0.665149, -0.38273, 1.75612, 0.0384312, 0.447968, -0.26728, 0.319512, -0.136512, 0.878935, -1.20925, 1.2092, -1.20919;
0.296865, -0.665934, -0.392092, 1.75389, 0.0391782, 0.449374, -0.273677, 0.319524, -0.140012, 0.878944, -1.20926, 1.20921, -1.20918;
0.304047, -0.666737, -0.401422, 1.75161, 0.0399082, 0.450813, -0.280043, 0.319535, -0.143513, 0.878954, -1.20928, 1.20922, -1.20918;
0.311213, -0.667556, -0.41072, 1.74927, 0.0406211, 0.452284, -0.286375, 0.319547, -0.147013, 0.878963, -1.20929, 1.20924, -1.20917;
0.318363, -0.668392, -0.419986, 1.74688, 0.0413165, 0.453788, -0.292675, 0.319558, -0.150513, 0.878972, -1.20931, 1.20925, -1.20916;
0.325499, -0.669245, -0.429218, 1.74443, 0.0419943, 0.455325, -0.298941, 0.31957, -0.154014, 0.878982, -1.20933, 1.20927, -1.20915;
0.332618, -0.670114, -0.438416, 1.74193, 0.0426542, 0.456893, -0.305172, 0.319581, -0.157514, 0.878991, -1.20934, 1.20928, -1.20914;
0.339723, -0.671, -0.447581, 1.73938, 0.043296, 0.458494, -0.311369, 0.319592, -0.161014, 0.879001, -1.20936, 1.2093, -1.20913;
0.346811, -0.671901, -0.456711, 1.73677, 0.0439194, 0.460127, -0.317531, 0.319604, -0.164515, 0.87901, -1.20938, 1.20931, -1.20912;
0.353884, -0.672819, -0.465806, 1.73411, 0.0445243, 0.461792, -0.323657, 0.319615, -0.168015, 0.879019, -1.20939, 1.20932, -1.20911;
0.360942, -0.673751, -0.474866, 1.73139, 0.0451105, 0.463489, -0.329748, 0.319626, -0.171515, 0.879029, -1.20941, 1.20934, -1.2091;
0.367984, -0.674699, -0.48389, 1.72862, 0.0456778, 0.465217, -0.335802, 0.319638, -0.175015, 0.879038, -1.20943, 1.20935, -1.20909;
0.37501, -0.675662, -0.492879, 1.7258, 0.0462261, 0.466977, -0.341819, 0.319649, -0.178516, 0.879047, -1.20944, 1.20937, -1.20908;
0.382021, -0.676641, -0.501831, 1.72292, 0.0467551, 0.468768, -0.3478, 0.31966, -0.182016, 0.879057, -1.20946, 1.20938, -1.20908;
0.389016, -0.677633, -0.510747, 1.71999, 0.0472647, 0.47059, -0.353743, 0.319671, -0.185516, 0.879066, -1.20948, 1.20939, -1.20907;
0.395996, -0.678641, -0.519625, 1.717, 0.0477548, 0.472444, -0.359649, 0.319682, -0.189016, 0.879075, -1.20949, 1.20941, -1.20906;
0.40296, -0.679662, -0.528467, 1.71397, 0.0482252, 0.474328, -0.365516, 0.319693, -0.192516, 0.879085, -1.20951, 1.20942, -1.20905;
0.409909, -0.680698, -0.537271, 1.71087, 0.0486759, 0.476243, -0.371345, 0.319704, -0.196016, 0.879094, -1.20952, 1.20944, -1.20904;
0.416843, -0.681747, -0.546037, 1.70773, 0.0491066, 0.478189, -0.377136, 0.319715, -0.199517, 0.879103, -1.20954, 1.20945, -1.20903;
0.423762, -0.682811, -0.554766, 1.70453, 0.0495172, 0.480165, -0.382888, 0.319727, -0.203017, 0.879113, -1.20956, 1.20946, -1.20902;
0.430666, -0.683887, -0.563456, 1.70127, 0.0499078, 0.482172, -0.388602, 0.319737, -0.206517, 0.879122, -1.20957, 1.20948, -1.20901;
0.437555, -0.684978, -0.572108, 1.69797, 0.0502781, 0.484209, -0.394275, 0.319748, -0.210017, 0.879131, -1.20959, 1.20949, -1.20901;
0.44443, -0.686081, -0.580722, 1.69461, 0.0506281, 0.486276, -0.39991, 0.319759, -0.213517, 0.87914, -1.20961, 1.20951, -1.209;
0.45129, -0.687197, -0.589296, 1.69119, 0.0509576, 0.488373, -0.405505, 0.31977, -0.217017, 0.87915, -1.20962, 1.20952, -1.20899;
0.458136, -0.688326, -0.597832, 1.68773, 0.0512667, 0.4905, -0.41106, 0.319781, -0.220517, 0.879159, -1.20964, 1.20954, -1.20898;
0.464967, -0.689467, -0.606329, 1.68421, 0.0515553, 0.492657, -0.416575, 0.319792, -0.224017, 0.879168, -1.20966, 1.20955, -1.20897;
0.471785, -0.690621, -0.614786, 1.68064, 0.0518232, 0.494844, -0.42205, 0.319803, -0.227517, 0.879178, -1.20967, 1.20956, -1.20896;
0.478588, -0.691788, -0.623204, 1.67701, 0.0520704, 0.49706, -0.427485, 0.319814, -0.231017, 0.879187, -1.20969, 1.20958, -1.20896;
0.485379, -0.692966, -0.631582, 1.67333, 0.0522969, 0.499305, -0.432879, 0.319824, -0.234517, 0.879196, -1.20971, 1.20959, -1.20895;
0.492155, -0.694156, -0.639921, 1.6696, 0.0525026, 0.50158, -0.438233, 0.319835, -0.238016, 0.879206, -1.20972, 1.20961, -1.20894;
0.498919, -0.695358, -0.64822, 1.66581, 0.0526875, 0.503884, -0.443547, 0.319846, -0.241516, 0.879215, -1.20974, 1.20962, -1.20893;
0.50567, -0.696572, -0.656479, 1.66197, 0.0528516, 0.506217, -0.448819, 0.319856, -0.245016, 0.879224, -1.20975, 1.20964, -1.20892;
0.512408, -0.697797, -0.664698, 1.65808, 0.0529948, 0.508579, -0.454051, 0.319867, -0.248516, 0.879234, -1.20977, 1.20965, -1.20892;
0.519134, -0.699033, -0.672878, 1.65413, 0.053117, 0.51097, -0.459243, 0.319877, -0.252016, 0.879243, -1.20979, 1.20966, -1.20891;
0.525848, -0.70028, -0.681017, 1.65013, 0.0532184, 0.513389, -0.464393, 0.319888, -0.255515, 0.879252, -1.2098, 1.20968, -1.2089;
0.53255, -0.701539, -0.689115, 1.64608, 0.0532987, 0.515838, -0.469503, 0.319899, -0.259015, 0.879262, -1.20982, 1.20969, -1.20889;
0.53924, -0.702808, -0.697174, 1.64197, 0.0533582, 0.518314, -0.474571, 0.319909, -0.262515, 0.879271, -1.20984, 1.20971, -1.20889;
0.545919, -0.704088, -0.705193, 1.63781, 0.0533966, 0.52082, -0.479599, 0.319919, -0.266015, 0.87928, -1.20985, 1.20972, -1.20888;
0.552587, -0.705379, -0.713171, 1.6336, 0.0534141, 0.523353, -0.484586, 0.31993, -0.269514, 0.87929, -1.20987, 1.20974, -1.20887;
0.559244, -0.70668, -0.721108, 1.62933, 0.0534106, 0.525916, -0.489532, 0.31994, -0.273014, 0.879299, -1.20989, 1.20975, -1.20886;
0.565891, -0.707992, -0.729006, 1.62502, 0.0533862, 0.528506, -0.494437, 0.319951, -0.276513, 0.879309, -1.2099, 1.20977, -1.20886;
0.572528, -0.709314, -0.736863, 1.62064, 0.0533407, 0.531124, -0.499302, 0.319961, -0.280013, 0.879318, -1.20992, 1.20978, -1.20885;
0.579155, -0.710646, -0.74468, 1.61622, 0.0532744, 0.533771, -0.504125, 0.319971, -0.283513, 0.879327, -1.20994, 1.20979, -1.20884;
0.585772, -0.711988, -0.752456, 1.61174, 0.0531871, 0.536445, -0.508908, 0.319982, -0.287012, 0.879337, -1.20995, 1.20981, -1.20883;
0.59238, -0.71334, -0.760192, 1.6072, 0.0530789, 0.539148, -0.51365, 0.319992, -0.290512, 0.879346, -1.20997, 1.20982, -1.20883;
0.59898, -0.714702, -0.767887, 1.60262, 0.0529497, 0.541878, -0.518352, 0.320002, -0.294011, 0.879356, -1.20999, 1.20984, -1.20882;
0.605571, -0.716074, -0.775543, 1.59798, 0.0527997, 0.544636, -0.523013, 0.320012, -0.29751, 0.879365, -1.21, 1.20985, -1.20881;
0.612153, -0.717455, -0.783157, 1.59328, 0.0526289, 0.547422, -0.527634, 0.320022, -0.30101, 0.879375, -1.21002, 1.20987, -1.2088;
0.618729, -0.718846, -0.790732, 1.58853, 0.0524372, 0.550236, -0.532214, 0.320032, -0.304509, 0.879384, -1.21003, 1.20988, -1.2088;
0.625296, -0.720246, -0.798266, 1.58373, 0.0522247, 0.553077, -0.536754, 0.320043, -0.308009, 0.879394, -1.21005, 1.2099, -1.20879;
0.631857, -0.721656, -0.80576, 1.57887, 0.0519914, 0.555946, -0.541255, 0.320053, -0.311508, 0.879403, -1.21007, 1.20991, -1.20878;
0.63841, -0.723075, -0.813214, 1.57396, 0.0517375, 0.558843, -0.545715, 0.320063, -0.315007, 0.879413, -1.21008, 1.20993, -1.20878;
0.644958, -0.724503, -0.820627, 1.569, 0.0514628, 0.561767, -0.550135, 0.320073, -0.318506, 0.879422, -1.2101, 1.20994, -1.20877;
0.651499, -0.725941, -0.828001, 1.56398, 0.0511675, 0.564719, -0.554516, 0.320083, -0.322006, 0.879432, -1.21012, 1.20996, -1.20876;
0.658035, -0.727387, -0.835334, 1.5589, 0.0508515, 0.567699, -0.558857, 0.320093, -0.325505, 0.879441, -1.21013, 1.20997, -1.20875;
